Id,Nome,Posições,Nacionalidade,Idade,Overral,Potential,Time,Time(Bandeira),Tempo de Contrato,Valor,Salário,Status totais
259745,23 H. Singh,"23, ST",https://cdn.sofifa.net/flags/in.png,20,48,56,Bengaluru,https://cdn.sofifa.net/meta/team/492/30.png,2021 ~ 2023,€100K,€500,1192
259746,21 T. Centinaro,"21, CM",https://cdn.sofifa.net/flags/it.png,17,50,68,Lugano,https://cdn.sofifa.net/meta/team/13775/30.png,2020 ~ 2021,€120K,€500,1422
259747,23 I. Diabate,"23, ST",https://cdn.sofifa.net/flags/ci.png,22,63,72,Mallorca,https://cdn.sofifa.net/meta/team/645/30.png,2018 ~ 2023,€1.1M,€5K,1517
259753,B. Kalkan,LM,https://cdn.sofifa.net/flags/mk.png,20,60,71,Kasımpaşa,https://cdn.sofifa.net/meta/team/1071/30.png,2020 ~ 2026,€550K,€2K,1498
259754,E. Elmalı,"LB, CB",https://cdn.sofifa.net/flags/tr.png,22,71,78,Trabzonspor,https://cdn.sofifa.net/meta/team/688/30.png,2022 ~ 2027,€3.6M,€22K,1799
259755,21 E. Gómez,"21, ST, RM, LM",https://cdn.sofifa.net/flags/uy.png,18,63,77,Albacete,https://cdn.sofifa.net/meta/team/3169/30.png,"Jun 30, 2022 On loan",€1.1M,€3K,1504
259756,21 L. Hoffmann,"21, GK",https://cdn.sofifa.net/flags/de.png,16,49,65,Saarbrücken,https://cdn.sofifa.net/meta/team/1331/30.png,2020 ~ 2024,€100K,€500,858
259758,22 Félix Alonso,"22, CM, CDM",https://cdn.sofifa.net/flags/es.png,20,62,74,Tenerife,https://cdn.sofifa.net/meta/team/1012/30.png,2020 ~ 2023,€950K,€1K,1686
259761,23 L. Sailung,"23, RB, CDM",https://cdn.sofifa.net/flags/in.png,21,51,61,Odisha FC,https://cdn.sofifa.net/meta/team/2358/30.png,2019 ~ 2027,€130K,€500,1371
259764,N. Bhutia,"RWB, RW",https://cdn.sofifa.net/flags/in.png,23,52,59,Bengaluru,https://cdn.sofifa.net/meta/team/492/30.png,2019 ~ 2026,€150K,€500,1444
259767,T. Aquilina,"RB, LB",https://cdn.sofifa.net/flags/au.png,22,61,68,Newcastle Jets,https://cdn.sofifa.net/meta/team/557/30.png,2023 ~ 2024,€625K,€500,1440
259769,22 M. Heredia,"22, GK",https://cdn.sofifa.net/flags/pe.png,35,66,66,Carlos A. Mannucci,https://cdn.sofifa.net/meta/team/15090/30.png,2020 ~ 2022,€90K,€500,910
259770,21 H. Steinseide,"21, CB",https://cdn.sofifa.net/flags/no.png,17,52,66,Brann,https://cdn.sofifa.net/meta/team/2474/30.png,2020 ~ 2022,€170K,€500,1274
259771,23 Léo Andrade,"23, CB",https://cdn.sofifa.net/flags/br.png,24,69,75,Marítimo,https://cdn.sofifa.net/meta/team/5931/30.png,2020 ~ 2025,€2M,€4K,1554
259773,22 K. Moreno,"22, LB",https://cdn.sofifa.net/flags/pe.png,24,66,72,Carlos A. Mannucci,https://cdn.sofifa.net/meta/team/15090/30.png,2019 ~ 2021,€1.3M,€500,1490
259774,23 T. Carranza,"23, CM, CDM",https://cdn.sofifa.net/flags/pe.png,30,65,65,Sport Boys,https://cdn.sofifa.net/meta/team/15644/30.png,2021 ~ 2023,€675K,€500,1688
259776,R. Lagos,"LB, LM",https://cdn.sofifa.net/flags/pe.png,27,69,70,Alianza Lima,https://cdn.sofifa.net/meta/team/10671/30.png,2021 ~ 2025,€1.5M,€600,1770
259777,21 J. Quispel,"21, CM",https://cdn.sofifa.net/flags/nl.png,18,59,74,PEC Zwolle,https://cdn.sofifa.net/meta/team/1016/30.png,2019 ~ 2022,€525K,€650,1594
259778,22 R. Fernández,"22, LW",https://cdn.sofifa.net/flags/pe.png,23,66,71,Carlos A. Mannucci,https://cdn.sofifa.net/meta/team/15090/30.png,2016 ~ 2022,€1.3M,€500,1595
259779,O. Noronha,ST,https://cdn.sofifa.net/flags/pe.png,31,66,66,César Vallejo,https://cdn.sofifa.net/meta/team/3807/30.png,2022 ~ 2027,€725K,€500,1523
259780,22 P. Díaz,"22, GK",https://cdn.sofifa.net/flags/pe.png,23,61,66,Carlos A. Mannucci,https://cdn.sofifa.net/meta/team/15090/30.png,2015 ~ 2021,€400K,€500,923
259781,22 L. Benítes,"22, RW, RB",https://cdn.sofifa.net/flags/pe.png,24,63,66,Sport Huancayo,https://cdn.sofifa.net/meta/team/12562/30.png,2020 ~ 2022,€650K,€500,1460
259782,22 J. Fuentes,"22, CDM",https://cdn.sofifa.net/flags/pe.png,29,66,66,Carlos A. Mannucci,https://cdn.sofifa.net/meta/team/15090/30.png,2019 ~ 2022,€725K,€500,1670
259783,22 S. Rojas,"22, GK",https://cdn.sofifa.net/flags/pe.png,21,61,66,Carlos A. Mannucci,https://cdn.sofifa.net/meta/team/15090/30.png,2019 ~ 2022,€400K,€500,894
259787,23 L. Esquivel,"23, LB, LWB",https://cdn.sofifa.net/flags/ar.png,20,68,77,Unión Santa Fe,https://cdn.sofifa.net/meta/team/7228/30.png,2020 ~ 2023,€2.5M,€4K,1823
259789,K. Zenón,"LM, LW, LWB",https://cdn.sofifa.net/flags/ar.png,21,70,76,Unión Santa Fe,https://cdn.sofifa.net/meta/team/7228/30.png,2020 ~ 2025,€2.6M,€6K,1899
259790,23 I. Machuca,"23, RM, RW, ST",https://cdn.sofifa.net/flags/ar.png,22,74,80,Unión Santa Fe,https://cdn.sofifa.net/meta/team/7228/30.png,2020 ~ 2025,€7M,€11K,1842
259791,J. Espitia,GK,https://cdn.sofifa.net/flags/co.png,23,66,75,Santa Fe,https://cdn.sofifa.net/meta/team/12506/30.png,2020 ~ 2023,€1.6M,€750,955
259602,22 R. Yamane,"22, CM",https://cdn.sofifa.net/flags/jp.png,17,57,74,Yokohama F. Marinos,https://cdn.sofifa.net/meta/team/2756/30.png,2020 ~ 2023,€400K,€500,1499
259604,21 J. Arce,"21, CAM",https://cdn.sofifa.net/flags/co.png,18,58,77,Deportivo Cali,https://cdn.sofifa.net/meta/team/3479/30.png,2020 ~ 2024,€525K,€500,1510
259605,21 L. Valverde,"21, LB, CB",https://cdn.sofifa.net/flags/pe.png,20,61,71,Universitario,https://cdn.sofifa.net/meta/team/8175/30.png,2020 ~ 2022,€675K,€500,1419
259606,D. Romero,GK,https://cdn.sofifa.net/flags/pe.png,21,64,74,Universitario,https://cdn.sofifa.net/meta/team/8175/30.png,2020 ~ 2024,€1.1M,€500,887
259607,22 F. Alonso,"22, CB",https://cdn.sofifa.net/flags/uy.png,30,67,67,Universitario,https://cdn.sofifa.net/meta/team/8175/30.png,2020 ~ 2022,€825K,€500,1368
259611,C. Cabello,"RB, RM",https://cdn.sofifa.net/flags/pe.png,25,66,69,César Vallejo,https://cdn.sofifa.net/meta/team/3807/30.png,2022 ~ 2027,€1M,€500,1503
259613,22 D. Berry,"22, GK",https://cdn.sofifa.net/flags/gb-eng.png,18,50,67,Norwich City,https://cdn.sofifa.net/meta/team/33/30.png,2021 ~ 2023,€100K,€500,811
259614,J. Marchán,"CAM, CM",https://cdn.sofifa.net/flags/ve.png,24,65,68,Metropolitanos,https://cdn.sofifa.net/meta/team/11370/30.png,2023 ~ 2023,€975K,€500,1529
259616,23 J. Lobatón,"23, LW, LM",https://cdn.sofifa.net/flags/pe.png,24,62,65,Sport Boys,https://cdn.sofifa.net/meta/team/15644/30.png,2022 ~ 2022,€550K,€500,1494
259617,J. Villamil,"LB, LWB",https://cdn.sofifa.net/flags/bo.png,30,62,62,Blooming,https://cdn.sofifa.net/meta/team/7019/30.png,2023 ~ 2023,€350K,€500,1442
259620,23 D. Kunst,"23, ST",https://cdn.sofifa.net/flags/nl.png,22,60,67,Varberg BoIS,https://cdn.sofifa.net/meta/team/13451/30.png,2021 ~ 2023,€500K,€700,1477
259622,22 H. Landivar,"22, GK",https://cdn.sofifa.net/flags/bo.png,22,61,69,The Strongest,https://cdn.sofifa.net/meta/team/10024/30.png,2020 ~ 2022,€650K,€500,853
259623,22 F. Gonzáles,"22, CM, LM, CDM",https://cdn.sofifa.net/flags/bo.png,21,66,76,Platense,https://cdn.sofifa.net/meta/team/9896/30.png,2022 ~ 2024,€1.9M,€3K,1659
259624,23 M. Romero,"23, ST",https://cdn.sofifa.net/flags/bo.png,20,58,68,Independiente Petrolero,https://cdn.sofifa.net/meta/team/251684/30.png,2022 ~ 2022,€450K,€500,1398
259625,21 D. Yankov,"21, CM, CAM, LM",https://cdn.sofifa.net/flags/bg.png,19,53,67,,https://cdn.sofifa.net/flags/bg.png,Free,€0,€0,1498
259626,C. Offor,ST,https://cdn.sofifa.net/flags/ng.png,23,65,72,CF Montréal,https://cdn.sofifa.net/meta/team/3736/30.png,2022 ~ 2023,€1.4M,€2K,1610
259628,23 L. Johnson,"23, RW, LW, ST",https://cdn.sofifa.net/flags/gb-eng.png,18,52,69,Milton Keynes Dons,https://cdn.sofifa.net/meta/team/341/30.png,2020 ~ 2023,€200K,€850,1354
259629,P. Wood,ST,https://cdn.sofifa.net/flags/au.png,20,60,71,Sydney,https://cdn.sofifa.net/meta/team/253/30.png,2020 ~ 2025,€550K,€1K,1570
259630,22 L. Kaye,"22, GK",https://cdn.sofifa.net/flags/au.png,20,50,60,Macarthur,https://cdn.sofifa.net/meta/team/252006/30.png,2022 ~ 2022,€90K,€500,828
259632,23 Javi Hernández,"23, CB",https://cdn.sofifa.net/flags/es.png,21,62,72,Real Zaragoza,https://cdn.sofifa.net/meta/team/3968/30.png,2017 ~ 2023,€825K,€1K,1428
259637,G. Álvarez,"RM, RW",https://cdn.sofifa.net/flags/cl.png,26,63,64,Audax Italiano,https://cdn.sofifa.net/meta/team/8046/30.png,2020 ~ 2023,€575K,€900,1522
259639,22 A. Acosta,"22, LB, LM",https://cdn.sofifa.net/flags/uy.png,20,60,70,Rentistas,https://cdn.sofifa.net/meta/team/11646/30.png,2021 ~ 2022,€525K,€500,1579
259640,22 W. George,"22, CM",https://cdn.sofifa.net/flags/be.png,19,59,70,Gent,https://cdn.sofifa.net/meta/team/2402/30.png,2020 ~ 2023,€475K,€2K,1566
259641,22 F. Pérez,"22, LM, LWB, CF",https://cdn.sofifa.net/flags/uy.png,19,63,75,Rentistas,https://cdn.sofifa.net/meta/team/11646/30.png,2021 ~ 2021,€1.1M,€500,1777
259642,21 B. Bautista,"21, RB",https://cdn.sofifa.net/flags/uy.png,23,53,59,Rentistas,https://cdn.sofifa.net/meta/team/11646/30.png,2021 ~ 2024,€140K,€2K,1292
259643,L. Wolf,"CAM, CM",https://cdn.sofifa.net/flags/de.png,21,59,67,Holstein Kiel,https://cdn.sofifa.net/meta/team/3611/30.png,2022 ~ 2024,€500K,€3K,1435
259644,A. Pyndt,CM,https://cdn.sofifa.net/flags/dk.png,22,56,67,Silkeborg,https://cdn.sofifa.net/meta/team/86/30.png,2023 ~ 2027,€325K,€2K,1513
259645,M. Shereef,CB,https://cdn.sofifa.net/flags/in.png,30,54,54,Punjab,https://cdn.sofifa.net/meta/team/27337/30.png,2023 ~ 2024,€90K,€500,1498
259646,A. Shaikh,GK,https://cdn.sofifa.net/flags/in.png,20,52,63,ATK Mohun Bagan,https://cdn.sofifa.net/meta/team/251504/30.png,2020 ~ 2025,€150K,€500,801
259648,B. Singh,"RM, RB, LM",https://cdn.sofifa.net/flags/in.png,23,56,62,Goa,https://cdn.sofifa.net/meta/team/435/30.png,2023 ~ 2026,€230K,€500,1535
259649,E. Singh,"CAM, CM",https://cdn.sofifa.net/flags/in.png,20,48,60,ATK Mohun Bagan,https://cdn.sofifa.net/meta/team/251504/30.png,2020 ~ 2024,€110K,€500,1292
259650,F. Molla,CF,https://cdn.sofifa.net/flags/in.png,21,51,64,ATK Mohun Bagan,https://cdn.sofifa.net/meta/team/251504/30.png,2021 ~ 2025,€140K,€500,1315
259651,22 Lin Guoyu,"22, CB",https://cdn.sofifa.net/flags/cn.png,21,51,59,Shandong Taishan,https://cdn.sofifa.net/meta/team/2458/30.png,2020 ~ 2025,€120K,€2K,1155
259653,22 A. Abdurasul,"22, CM",https://cdn.sofifa.net/flags/cn.png,20,48,62,Shandong Taishan,https://cdn.sofifa.net/meta/team/2458/30.png,2022 ~ 2025,€110K,€2K,1358
259654,21 L. Ørneborg,"21, ST, LW",https://cdn.sofifa.net/flags/dk.png,17,51,65,Lyngby,https://cdn.sofifa.net/meta/team/2650/30.png,2020 ~ 2022,€130K,€500,1293
259656,21 M. Mulder,"21, CB",https://cdn.sofifa.net/flags/il.png,19,58,73,ADO Den Haag,https://cdn.sofifa.net/meta/team/1128/30.png,2020 ~ 2022,€450K,€800,1554
259657,R. Garcés,CB,https://cdn.sofifa.net/flags/pe.png,27,68,70,César Vallejo,https://cdn.sofifa.net/meta/team/3807/30.png,2021 ~ 2023,€1.3M,€500,1514
259658,F. Ysique,"CM, CDM",https://cdn.sofifa.net/flags/pe.png,27,68,69,César Vallejo,https://cdn.sofifa.net/meta/team/3807/30.png,2021 ~ 2027,€1.4M,€500,1658
259660,F. Flores,CAM,https://cdn.sofifa.net/flags/pe.png,22,61,72,César Vallejo,https://cdn.sofifa.net/meta/team/3807/30.png,2023 ~ 2023,€725K,€500,1530
259661,23 E. Morillo,"23, RB, RM",https://cdn.sofifa.net/flags/pe.png,22,64,73,César Vallejo,https://cdn.sofifa.net/meta/team/3807/30.png,2019 ~ 2022,€1.3M,€500,1471
259664,23 R. García,"23, LM",https://cdn.sofifa.net/flags/pe.png,28,68,68,Deportes Tolima,https://cdn.sofifa.net/meta/team/10204/30.png,2022 ~ 2022,€1.2M,€2K,1791
259667,21 E. Akcan,"21, CM",https://cdn.sofifa.net/flags/tr.png,18,55,75,Fenerbahçe,https://cdn.sofifa.net/meta/team/88/30.png,2020 ~ 2025,€350K,€3K,1551
259668,A. Pierre,GK,https://cdn.sofifa.net/flags/ht.png,22,58,70,Strasbourg,https://cdn.sofifa.net/meta/team/686/30.png,2021 ~ 2024,€450K,€2K,883
259671,23 Y. Soumaré,"23, RW, LW",https://cdn.sofifa.net/flags/fr.png,22,63,74,Olympique Lyonnais,https://cdn.sofifa.net/meta/team/79/30.png,2020 ~ 2023,€1.1M,€10K,1529
259672,21 E. Igbonekwu,"21, ST",https://cdn.sofifa.net/flags/ng.png,18,56,70,Hartberg,https://cdn.sofifa.net/meta/team/5769/30.png,2020 ~ 2021,€325K,€700,1413
259673,M. Bruns,"CB, CDM",https://cdn.sofifa.net/flags/nl.png,20,61,71,FC Twente,https://cdn.sofifa.net/meta/team/593/30.png,2020 ~ 2024,€675K,€1K,1622
259674,C. Diakité,"CAM, CM, CDM",https://cdn.sofifa.net/flags/fr.png,20,65,72,Paris,https://cdn.sofifa.net/meta/team/4508/30.png,2020 ~ 2024,€1.4M,€2K,1745
259682,22 E. Beltrán,"22, RB, RM",https://cdn.sofifa.net/flags/uy.png,23,64,71,Estudiantes,https://cdn.sofifa.net/meta/team/9335/30.png,2021 ~ 2023,€1.1M,€2K,1510
259683,22 M. Brasil,"22, CB, RB",https://cdn.sofifa.net/flags/uy.png,22,62,73,Cerro Largo,https://cdn.sofifa.net/meta/team/2528/30.png,2021 ~ 2022,€825K,€500,1315
259685,22 Á. Cayetano,"22, CDM, CM, CB",https://cdn.sofifa.net/flags/uy.png,30,63,63,Universitario,https://cdn.sofifa.net/meta/team/8175/30.png,2022 ~ 2022,€400K,€500,1488
259686,21 U. Yıldız,"21, RB",https://cdn.sofifa.net/flags/tr.png,17,57,73,Fenerbahçe,https://cdn.sofifa.net/meta/team/88/30.png,2020 ~ 2023,€400K,€500,1391
259687,23 S. Wikman,"23, CAM",https://cdn.sofifa.net/flags/se.png,20,55,68,Sirius,https://cdn.sofifa.net/meta/team/2678/30.png,2021 ~ 2023,€300K,€600,1461
259688,21 E. Langwagen,"21, CB",https://cdn.sofifa.net/flags/se.png,16,50,65,Sirius,https://cdn.sofifa.net/meta/team/2678/30.png,2020 ~ 2023,€100K,€500,1184
259689,23 N. Hansson,"23, CB",https://cdn.sofifa.net/flags/se.png,18,55,68,Sirius,https://cdn.sofifa.net/meta/team/2678/30.png,2021 ~ 2023,€275K,€500,1233
259690,A. Sánchez,"CM, RM, LM",https://cdn.sofifa.net/flags/ar.png,24,69,76,Atlético Tucumán,https://cdn.sofifa.net/meta/team/10675/30.png,"Dec 31, 2023 On loan",€2.8M,€8K,1741
259691,21 E. Borges,"21, ST",https://cdn.sofifa.net/flags/uy.png,33,67,67,Cerro Largo,https://cdn.sofifa.net/meta/team/2528/30.png,2021 ~ 2024,€650K,€5K,1470
259693,23 S. Montero,"23, RB",https://cdn.sofifa.net/flags/uy.png,24,60,65,Cerro Largo,https://cdn.sofifa.net/meta/team/2528/30.png,2021 ~ 2022,€350K,€500,1421
259695,23 H. Espínola,"23, GK",https://cdn.sofifa.net/flags/py.png,30,66,66,Nacional Asunción,https://cdn.sofifa.net/meta/team/3480/30.png,2023 ~ 2023,€575K,€500,962
259696,23 A. Giménez,"23, RB",https://cdn.sofifa.net/flags/py.png,29,64,64,Guaireña,https://cdn.sofifa.net/meta/team/27491/30.png,2020 ~ 2022,€525K,€500,1445
259697,22 L. Colmán,"22, CB",https://cdn.sofifa.net/flags/py.png,28,63,63,Guaireña,https://cdn.sofifa.net/meta/team/27491/30.png,2019 ~ 2022,€425K,€500,1352
259511,21 S. Maldonado,"21, CM",https://cdn.sofifa.net/flags/py.png,20,53,61,Sportivo Luqueño,https://cdn.sofifa.net/meta/team/5582/30.png,2020 ~ 2024,€200K,€500,1453
259512,21 Sergio García,"21, RB, RM",https://cdn.sofifa.net/flags/es.png,19,63,73,UD Logroñés,https://cdn.sofifa.net/meta/team/336/30.png,2020 ~ 2022,€1M,€950,1629
259513,21 J. Ferreira,"21, RB",https://cdn.sofifa.net/flags/uy.png,21,52,62,River Plate,https://cdn.sofifa.net/meta/team/2837/30.png,2020 ~ 2021,€170K,€500,1283
259515,21 R. Hernández,"21, CB",https://cdn.sofifa.net/flags/uy.png,26,55,56,Sportivo Luqueño,https://cdn.sofifa.net/meta/team/5582/30.png,2020 ~ 2024,€130K,€500,1255
259517,21 J. Aravena,"21, CM",https://cdn.sofifa.net/flags/cl.png,19,53,60,Unión La Calera,https://cdn.sofifa.net/meta/team/13330/30.png,2020 ~ 2024,€180K,€500,1442
259518,22 B. Roco,"22, CB",https://cdn.sofifa.net/flags/cl.png,17,56,70,Huachipato,https://cdn.sofifa.net/meta/team/15061/30.png,2020 ~ 2023,€300K,€500,1340
259523,21 Guti,"21, CAM, CM",https://cdn.sofifa.net/flags/es.png,21,60,64,Fuenlabrada,https://cdn.sofifa.net/meta/team/5917/30.png,2020 ~ 2021,€350K,€1K,1599
259525,21 Pepe Blanco,"21, CM",https://cdn.sofifa.net/flags/es.png,20,53,60,Deportivo Alavés,https://cdn.sofifa.net/meta/team/2975/30.png,2020 ~ 2021,€180K,€2K,1474
259526,23 Sergi García,"23, LM, CM",https://cdn.sofifa.net/flags/es.png,23,62,70,Albacete,https://cdn.sofifa.net/meta/team/3169/30.png,2021 ~ 2024,€875K,€2K,1636
259527,23 Marcos Trabanco,"23, RM, RB",https://cdn.sofifa.net/flags/es.png,21,63,74,Sporting Gijón,https://cdn.sofifa.net/meta/team/344/30.png,2020 ~ 2023,€1.1M,€2K,1616
259528,23 David Argüelles,"23, LB",https://cdn.sofifa.net/flags/es.png,20,61,73,Sporting Gijón,https://cdn.sofifa.net/meta/team/344/30.png,2020 ~ 2023,€750K,€1K,1541
259529,23 Sergio Santos,"23, RWB",https://cdn.sofifa.net/flags/es.png,21,62,73,Mirandés,https://cdn.sofifa.net/meta/team/6968/30.png,"Jun 30, 2023 On loan",€850K,€13K,1506
259530,Alfonso Pastor,GK,https://cdn.sofifa.net/flags/es.png,22,62,72,Sevilla,https://cdn.sofifa.net/meta/team/676/30.png,2019 ~ 2026,€775K,€3K,891
259531,22 Arratia,"22, CM",https://cdn.sofifa.net/flags/es.png,21,61,72,Rayo Vallecano,https://cdn.sofifa.net/meta/team/377/30.png,2019 ~ 2022,€725K,€2K,1607
259534,23 M. Sangaré,"23, ST",https://cdn.sofifa.net/flags/fr.png,23,61,66,Amiens SC,https://cdn.sofifa.net/meta/team/840/30.png,2020 ~ 2023,€500K,€1K,1458
259535,21 J. Pucheta,"21, ST",https://cdn.sofifa.net/flags/ar.png,17,60,73,Argentinos Juniors,https://cdn.sofifa.net/meta/team/3393/30.png,2020 ~ 2025,€575K,€500,1411
259536,21 D. Costanzo,"21, RW, LW",https://cdn.sofifa.net/flags/au.png,18,55,65,Adelaide United,https://cdn.sofifa.net/meta/team/2967/30.png,2020 ~ 2021,€275K,€500,1478
259537,M. Coronel,"ST, LM",https://cdn.sofifa.net/flags/ar.png,24,70,77,Atlético Tucumán,https://cdn.sofifa.net/meta/team/10675/30.png,"Dec 31, 2023 On loan",€3.2M,€8K,1803
259538,21 S. Guerra,"21, GK",https://cdn.sofifa.net/flags/co.png,19,56,68,Atlético Nacional,https://cdn.sofifa.net/meta/team/6597/30.png,2020 ~ 2021,€300K,€500,839
259539,23 E. Murillo,"23, CDM, CB",https://cdn.sofifa.net/flags/co.png,22,61,66,Atlético Nacional,https://cdn.sofifa.net/meta/team/6597/30.png,2020 ~ 2022,€450K,€750,1526
259540,23 E. Rodríguez,"23, LM, RM",https://cdn.sofifa.net/flags/co.png,21,64,71,Inter Miami,https://cdn.sofifa.net/meta/team/239235/30.png,2022 ~ 2025,€1.2M,€2K,1482
259541,23 C. Lucumí,"23, ST",https://cdn.sofifa.net/flags/co.png,22,64,74,Deportivo Cali,https://cdn.sofifa.net/meta/team/3479/30.png,2022 ~ 2023,€1.3M,€1K,1493
259543,K. Cabrera,"CM, CF, LW",https://cdn.sofifa.net/flags/pe.png,20,66,76,Melgar,https://cdn.sofifa.net/meta/team/208/30.png,2019 ~ 2027,€1.9M,€500,1677
259544,23 Y. Gamero,"23, CM, CDM",https://cdn.sofifa.net/flags/pe.png,20,65,74,Melgar,https://cdn.sofifa.net/meta/team/208/30.png,2023 ~ 2026,€1.6M,€500,1676
259545,21 I. Toro,"21, CM",https://cdn.sofifa.net/flags/cl.png,17,49,65,Universidad Católica,https://cdn.sofifa.net/meta/team/2710/30.png,2020 ~ 2024,€120K,€500,1401
259546,23 A. Astudillo,"23, RB",https://cdn.sofifa.net/flags/ve.png,22,56,66,Universidad Católica,https://cdn.sofifa.net/meta/team/2710/30.png,2020 ~ 2022,€300K,€1K,1361
259547,23 P. Flores,"23, CB",https://cdn.sofifa.net/flags/cl.png,20,59,68,Unión La Calera,https://cdn.sofifa.net/meta/team/13330/30.png,2020 ~ 2024,€450K,€550,1330
259548,21 R. Sandoval,"21, CM",https://cdn.sofifa.net/flags/cl.png,19,51,62,Universidad Católica,https://cdn.sofifa.net/meta/team/2710/30.png,2020 ~ 2024,€130K,€1K,1398
259549,23 M. Ballesteros,"23, GK",https://cdn.sofifa.net/flags/cl.png,20,58,73,Universidad Católica,https://cdn.sofifa.net/meta/team/2710/30.png,2020 ~ 2024,€425K,€850,1092
259550,21 C. Odunze,"21, GK",https://cdn.sofifa.net/flags/us.png,17,56,74,Leicester City,https://cdn.sofifa.net/meta/team/42/30.png,2019 ~ 2022,€325K,€500,872
259551,T. Milanese,CM,https://cdn.sofifa.net/flags/it.png,20,65,79,Ascoli,https://cdn.sofifa.net/meta/team/1006/30.png,"Jun 30, 2024 On loan",€1.7M,€950,1726
259552,22 B. Teli,"22, CM",https://cdn.sofifa.net/flags/in.png,22,47,55,Jamshedpur,https://cdn.sofifa.net/meta/team/134418/30.png,2020 ~ 2021,€100K,€500,1370
259558,M. Ekelik,"CM, CAM",https://cdn.sofifa.net/flags/tr.png,18,59,71,Antalyaspor,https://cdn.sofifa.net/meta/team/81/30.png,2022 ~ 2025,€525K,€1K,1594
259559,T. Breithaupt,CDM,https://cdn.sofifa.net/flags/de.png,21,70,78,FC Augsburg,https://cdn.sofifa.net/meta/team/90/30.png,2023 ~ 2028,€3.4M,€10K,1598
259560,N. Singh,"LM, RM",https://cdn.sofifa.net/flags/in.png,24,58,64,East Bengal,https://cdn.sofifa.net/meta/team/4017/30.png,2022 ~ 2024,€325K,€500,1520
259561,A. Adhikari,"CM, LM",https://cdn.sofifa.net/flags/in.png,22,53,62,Chennaiyin,https://cdn.sofifa.net/meta/team/7271/30.png,2023 ~ 2026,€210K,€500,1501
259562,23 M. Khan,"23, GK",https://cdn.sofifa.net/flags/in.png,20,48,61,Kerala Blasters,https://cdn.sofifa.net/meta/team/780/30.png,2020 ~ 2024,€100K,€500,826
259563,D. Rots,RW,https://cdn.sofifa.net/flags/nl.png,21,67,73,FC Twente,https://cdn.sofifa.net/meta/team/593/30.png,2020 ~ 2025,€1.6M,€4K,1713
259564,22 J. Montecinos,"22, RW, RM, LW",https://cdn.sofifa.net/flags/cl.png,25,73,74,Tijuana,https://cdn.sofifa.net/meta/team/11023/30.png,2020 ~ 2025,€3.6M,€19K,1935
259566,21 S. Pankiewicz,"21, RB",https://cdn.sofifa.net/flags/pl.png,19,53,64,Jagiellonia Białystok,https://cdn.sofifa.net/meta/team/890/30.png,2020 ~ 2021,€190K,€750,1427
259567,21 A. Şahindere,"21, CB",https://cdn.sofifa.net/flags/tr.png,17,55,76,Gençlerbirliği,https://cdn.sofifa.net/meta/team/286/30.png,2019 ~ 2021,€375K,€500,1290
259568,23 C. Harvey,"23, CM",https://cdn.sofifa.net/flags/pa.png,22,54,63,LA Galaxy,https://cdn.sofifa.net/meta/team/413/30.png,2021 ~ 2026,€240K,€1K,1470
259571,21 F. García,"21, LM",https://cdn.sofifa.net/flags/mx.png,21,58,68,Atlético San Luis,https://cdn.sofifa.net/meta/team/15522/30.png,2020 ~ 2021,€450K,€2K,1425
259572,21 K. Ortega,"21, CM",https://cdn.sofifa.net/flags/mx.png,18,58,71,Pachuca,https://cdn.sofifa.net/meta/team/10036/30.png,2020 ~ 2021,€475K,€1K,1566
259573,A. Aceves,LB,https://cdn.sofifa.net/flags/mx.png,22,66,75,Chicago Fire,https://cdn.sofifa.net/meta/team/75/30.png,2022 ~ 2024,€1.8M,€2K,1608
259574,21 E. Mustre,"21, ST",https://cdn.sofifa.net/flags/mx.png,17,59,70,Pachuca,https://cdn.sofifa.net/meta/team/10036/30.png,2020 ~ 2023,€475K,€600,1410
259575,21 R. López,"21, RB",https://cdn.sofifa.net/flags/mx.png,18,59,71,Pachuca,https://cdn.sofifa.net/meta/team/10036/30.png,2020 ~ 2022,€500K,€750,1430
259577,22 L. Calzadilla,"22, CM",https://cdn.sofifa.net/flags/mx.png,21,56,64,Atlético San Luis,https://cdn.sofifa.net/meta/team/15522/30.png,2021 ~ 2025,€325K,€2K,1520
259579,S. Rodríguez,ST,https://cdn.sofifa.net/flags/uy.png,23,69,72,Godoy Cruz,https://cdn.sofifa.net/meta/team/10987/30.png,2022 ~ 2026,€1.9M,€5K,1683
259580,23 Ángel Jiménez,"23, GK",https://cdn.sofifa.net/flags/es.png,20,63,76,Granada,https://cdn.sofifa.net/meta/team/103/30.png,2019 ~ 2023,€1M,€1K,936
259581,Sergio Barcia,"CB, RB",https://cdn.sofifa.net/flags/es.png,22,64,74,Mirandés,https://cdn.sofifa.net/meta/team/6968/30.png,2023 ~ 2025,€1.2M,€2K,1511
259582,Isma Ruiz,"CM, CDM",https://cdn.sofifa.net/flags/es.png,22,64,74,Granada,https://cdn.sofifa.net/meta/team/103/30.png,2019 ~ 2024,€1.3M,€4K,1668
259585,21 S. Úbeda,"21, CM",https://cdn.sofifa.net/flags/ar.png,24,54,60,Sol de América,https://cdn.sofifa.net/meta/team/7762/30.png,2020 ~ 2021,€170K,€500,1457
